genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,cluster,closest_mood
R&B,Beyoncé,Dance for You,7cvkXf3AwPGT041PyOi5VX,66,0.0322,0.616,377467,0.78,0.0,D,0.173,-6.062,1,0.0623,110.005,4/4,0.471,,
R&B,Mario,Drowning,28YJsoMPLIiUxtZqxVigbU,66,0.277,0.516,218627,0.484,0.0,A,0.129,-5.844,1,0.0659,113.134,4/4,0.174,,
R&B,Charli XCX,Boys,5o4yGlG0PfeVUa6ClIyOxq,72,0.0646,0.867,162586,0.545,0.000289,D,0.0505,-5.192,1,0.0625,139.943,4/4,0.525,,
R&B,Ella Mai,Own It,3DRG5CJplWKyNDc8z2It8T,61,0.112,0.527,251497,0.543,1.71e-06,E,0.355,-4.996,0,0.0589,106.706,4/4,0.397,,
R&B,Annmarie,Handle It,4WZuRY0CLNJg8P9OFBStEN,60,0.717,0.649,195254,0.646,1.84e-05,B,0.0931,-6.051,1,0.0438,117.953,4/4,0.528,,
R&B,Chris Brown,Grass Ain't Greener,6DaE3A1uIvDqVrVSNvUy6B,67,0.388,0.644,201422,0.601,0.0,A#,0.0884,-5.097,0,0.0496,133.946,4/4,0.518,,
Movie,Chorus,Gia Ke Hara Sou Geronta,6utMPVFs8Is9XWWxlze2kk,0,0.655,0.513,160133,0.528,0.0,F,0.381,-5.32,0,0.0417,129.18,4/4,0.509,,
Movie,Chorus,Saare Jahan -Unique - Original,1VBAyCSzBYFB7Q4bQFvWS4,0,0.00506,0.696,345840,0.736,3.66e-05,C#,0.115,-5.741,1,0.123,101.328,4/4,0.464,,
Movie,China Moses,Dinah's Blues,34QEINU4Im30V8neRZkj9A,12,0.301,0.6,202493,0.464,7.58e-06,C,0.188,-6.021,1,0.0662,108.148,1/4,0.498,,
Movie,Henri Salvador,Zip a Dou Da - Remastered,37SnAxDuY9Rx4smu1xzm1M,4,0.181,0.202,209560,0.802,0.0,D#,0.129,-5.403,1,0.0449,176.433,4/4,0.452,,
Movie,Chorus,Veda Thandavam,4L6BT5Yfq8ladJ4tUJWu54,0,0.311,0.725,86823,0.91,2.78e-06,A,0.279,-6.147,1,0.225,117.924,4/4,0.217,,
Movie,Chorus,Goin' Up,5bzmjxqaEwrFKXsDR0pKlb,0,0.184,0.84,236067,0.517,1.63e-06,A,0.26,-5.983,1,0.27,122.024,4/4,0.526,,
Alternative,Oliver Tree,Alien Boy,1gGhqfs2pDTOI30AEXMXrn,73,0.111,0.803,163525,0.599,0.0,C#,0.236,-5.169,1,0.0985,130.107,4/4,0.484,,
Alternative,88-Keys,That's Life (feat. Mac Miller & Sia),5h0Jgt873QtgL6nJRBGfT6,73,0.24,0.525,202391,0.774,1.07e-06,A,0.495,-4.532,1,0.241,154.192,4/4,0.526,,
Alternative,Grouplove,Tongue Tied,0GO8y8jQk1PkHzS31d699N,76,0.00847,0.56,218013,0.936,0.0,D#,0.161,-5.835,1,0.0439,112.96,4/4,0.371,,
Country,Cam,My Mistake,5ICoYTFfmUKguBHpINKkGL,45,0.00821,0.551,200013,0.704,2.25e-06,G#,0.245,-5.426,1,0.0444,97.075,4/4,0.541,,
Country,Tommy Chayne,King of the Pines (feat. Upchurch),0tCWyBFWM4M5qhaSeyuAGo,44,0.0181,0.734,197176,0.808,0.0,B,0.323,-5.375,0,0.232,149.995,4/4,0.433,,
Country,Carrie Underwood,Chaser,76vVrWGgSYz7r0rYEwU807,45,0.06,0.493,262720,0.78,0.000248,C,0.192,-4.127,1,0.0485,119.996,4/4,0.19,,
Country,Brooks & Dunn,Proud of the House We Built,7dP5CWoAZlHVBzNAsSxYP1,43,0.0655,0.618,226187,0.79,0.00641,F#,0.11,-4.973,1,0.0445,119.987,4/4,0.545,,
Country,Chris Janson,Redneck Life,7airkEETmcJexnUXg8BrTD,43,0.00112,0.507,166000,0.961,4.65e-06,A,0.226,-4.391,1,0.0934,170.029,4/4,0.514,,
Country,Demun Jones,World Went to Waste,3OdLbGJW9AO86SgkTWTgi3,43,0.354,0.802,247093,0.64,0.0,C,0.113,-6.168,0,0.0886,105.0,4/4,0.403,,
Country,A Thousand Horses,My Time's Comin',16zol4GvHyTER5irYODUk0,45,0.00192,0.327,194107,0.835,0.00015,C,0.167,-4.952,1,0.0609,171.795,4/4,0.385,,
Country,Upchurch,Welcome to the Country,4dx6gZ7I9vozBWoRn1eeo6,43,0.0478,0.695,221299,0.694,0.0,C#,0.355,-6.528,1,0.167,153.989,4/4,0.279,,
Country,Haley & Michaels,All Out,5zvRf0L8Fdb457kkcA8mtj,45,0.00776,0.556,175067,0.866,0.0201,B,0.439,-6.293,0,0.0405,99.969,4/4,0.529,,
Country,Blackfoot,Highway Song,0R5nPSbAqQoNjKBByWnN95,51,0.0562,0.342,450333,0.819,0.0338,E,0.145,-6.885,0,0.0524,127.102,4/4,0.537,,
Country,Kenny Chesney,Flora-Bama - Live,6wD1FUZgUk1f6UVhfAQuTM,42,0.0126,0.369,271653,0.956,0.0,G,0.955,-4.956,1,0.0641,167.99,4/4,0.345,,
Country,Whiskey Myers,Mud,1cbAxnTZKd6GJwV9bTdIvl,45,0.0996,0.27,251289,0.797,2.05e-06,F#,0.109,-6.528,1,0.0418,149.017,4/4,0.465,,
Country,Jelly Roll,Be That Way,4mN9kmasHST2unDEhRfNm5,44,0.204,0.674,246938,0.67,0.0,G,0.289,-6.457,1,0.061,143.948,4/4,0.371,,
Country,Tech N9ne Collabos,Midwest Choppers 2,6y3TijXC2R53WYv1CuOTzt,45,0.185,0.685,274307,0.939,0.0,C#,0.771,-2.134,1,0.188,139.953,4/4,0.395,,
Country,Miranda Lambert,Bathroom Sink,0YV73fsl9Wzlj61EPspjJ3,42,0.0181,0.454,245907,0.827,3.91e-06,G,0.114,-6.318,1,0.0485,132.687,4/4,0.355,,
Country,Chris LeDoux,Hooked On An 8 Second Ride,2dOAl4UVMXJkw5EqLtvc7K,41,0.0391,0.469,210733,0.895,5.01e-05,D,0.0954,-4.931,1,0.0604,128.571,4/4,0.299,,
Country,David Lee Murphy,I Won't Be Sorry,3EOlKehx9dVReQFHKLekLJ,42,0.00027,0.481,255040,0.867,1.57e-06,F#,0.0469,-3.54,1,0.0488,125.027,4/4,0.309,,
Country,The Band Perry,NOSTALGIA,0s049atcSpO84nFYGLqtMQ,42,0.0221,0.618,182015,0.778,0.0204,C,0.343,-5.069,0,0.134,173.938,4/4,0.36,,
Country,Filmore,Unreal,6kxByhxYKLsATxyGyEsW64,42,0.526,0.724,178906,0.57,0.0,B,0.423,-6.686,0,0.0907,103.969,4/4,0.53,,
Country,Justin Tyler,2000 Miles,645hAlwdOj1cx9dbf5Yu8A,54,0.0293,0.356,186400,0.573,0.0,G,0.0985,-6.692,1,0.0459,149.199,3/4,0.25,,
Country,Sam Riggs,Until My Heart Stops Beating,53Mxh0iLQxTOeqEBbFZkMY,42,0.0318,0.631,205053,0.792,0.0,F#,0.106,-6.39,1,0.0513,120.004,4/4,0.437,,
Country,Adam Craig,Reckon,45LF89wEgE97hGYPM2doJN,42,0.145,0.579,209360,0.859,0.0,C,0.0675,-3.807,1,0.0587,116.014,4/4,0.422,,
Country,Dylan Scott,My Town,0c3gqQj20DX64pnVC4gLGR,42,0.102,0.584,187120,0.788,0.0,C#,0.123,-5.844,1,0.0571,134.038,4/4,0.401,,
Country,Adam Calhoun,Smoke,57WxOVaj94oWgdAinBPJWu,43,0.195,0.757,124489,0.719,0.0,G#,0.357,-6.073,1,0.142,116.94,4/4,0.417,,
Country,Kellie Pickler,Didn't You Know How Much I Loved You,4kLzo3exwh18YxYqBxLsuX,41,0.245,0.525,285187,0.795,0.0,A,0.098,-4.696,1,0.0402,137.881,4/4,0.25,,
Country,Jameson Rodgers,Like You've Been There Before,5Z7e6uEMWhp3vHbXRRyvEp,41,0.385,0.626,216760,0.713,5.86e-05,D,0.0902,-4.58,1,0.0431,131.952,4/4,0.482,,
Country,Carrie Underwood,Clock Don't Stop,4FO9CoAqymmfJTENHw4qje,45,0.0808,0.613,201400,0.78,0.0,G#,0.128,-2.236,0,0.0513,125.023,4/4,0.212,,
Country,Rittz,I'm Only Human,2hBDeiht5WON1KwJvFnsGf,48,0.214,0.758,299212,0.685,0.000213,C#,0.0739,-5.818,0,0.0446,116.991,4/4,0.065,,
Country,Danielle Bradbery,Messy,4spOaR7jGGEHgInL0eXw1D,41,0.0762,0.7,205067,0.597,6.35e-06,C#,0.345,-6.812,1,0.0438,108.873,4/4,0.171,,
Country,Julianne Hough,"Summer Nights - From ""Grease Live!"" Music From The Television Event",1McSXw7b1UEVqpoHP6ALPy,48,0.241,0.737,218240,0.638,0.0,D,0.093,-5.769,1,0.0453,124.147,4/4,0.526,,
Country,Kenny Chesney,Dust on the Bottle - Live,3oKY5smJilXhPZ3ewVanYI,42,0.00764,0.423,221280,0.983,3.44e-06,B,0.921,-5.796,1,0.299,199.901,4/4,0.395,,
Country,Charlie Farley,Hungover on You,3rRO4ZY4zkh248yWfEkAPI,43,0.0406,0.721,254784,0.653,0.0,A,0.214,-6.414,1,0.0473,131.993,4/4,0.316,,
Alternative,Linkin Park,In the End,60a0Rd6pjrkxjPbaKzXjfq,80,0.0103,0.542,216933,0.853,0.0,D#,0.108,-6.407,0,0.0498,105.256,4/4,0.37,,
Alternative,Evanescence,Bring Me To Life,0COqiPhxzoWICwFCS4eZcp,75,0.00895,0.316,235893,0.945,1.85e-06,E,0.396,-3.169,0,0.124,189.931,4/4,0.32,,
Alternative,Nirvana,Come As You Are,4P5KoWXOxwuobLmHXLMobV,70,0.000182,0.505,218920,0.825,0.000948,E,0.0855,-5.721,0,0.0401,119.987,4/4,0.541,,
Alternative,Soundgarden,Black Hole Sun,2EoOZnxNgtmZaD8uUmz2nD,74,0.000203,0.354,318587,0.825,6.95e-05,F#,0.0758,-5.325,1,0.0406,105.495,4/4,0.16,,
Alternative,The 1975,Somebody Else,5hc71nKsUgtwQ3z52KEKQk,71,0.202,0.611,347520,0.799,0.0277,C,0.123,-5.719,1,0.0641,101.038,4/4,0.51,,
Alternative,System Of A Down,Chop Suey!,2DlHlPMa4M17kufBvI2lEN,77,0.000278,0.419,210240,0.934,0.0015,G,0.132,-3.908,0,0.12,127.288,4/4,0.286,,
Alternative,X Ambassadors,Unsteady,7lGKEWMXVWWTt3X71Bv44I,74,0.178,0.389,193547,0.665,0.000732,C,0.116,-6.169,1,0.0644,117.055,4/4,0.199,,
Alternative,Masego,Tadow,51rPRW8NjxZoWPPjnRGzHw,72,0.669,0.704,301893,0.487,8.64e-05,A,0.111,-6.407,0,0.0604,121.726,4/4,0.313,,
Alternative,Slipknot,Unsainted,2093eVNfimjmNjU1gk1ES7,75,0.000197,0.427,260276,0.944,0.0159,G,0.0625,-2.885,1,0.0565,101.078,4/4,0.248,,
Alternative,Frank Ocean,Chanel,6Nle9hKrkL1wQpwNfEkxjh,73,0.874,0.776,210285,0.503,0.0,C,0.112,-5.732,0,0.237,110.134,4/4,0.473,,
Alternative,Trapt,Headstrong,1AEYT6VxrxXPMoQUxsY0E4,70,0.000172,0.492,285570,0.896,2.78e-06,E,0.189,-5.819,0,0.117,184.981,4/4,0.534,,
Alternative,Five Finger Death Punch,Bad Company,6nULLS7CipGMSzgQDxDpd1,66,0.000595,0.557,262440,0.886,9.84e-05,B,0.0904,-4.196,0,0.0498,114.025,4/4,0.17,,
Alternative,Foo Fighters,The Pretender,7x8dCjCr0x6x2lXKujYD34,73,0.000917,0.433,269373,0.959,0.0,A,0.028,-4.04,1,0.0431,172.984,4/4,0.365,,
Alternative,Chevelle,The Red,1gyee1JuFFiP476LQpRMYU,66,0.000671,0.509,238400,0.843,0.000803,C#,0.348,-3.318,0,0.0488,140.055,3/4,0.332,,
Alternative,Slipknot,Duality,61mWefnWQOLf90gepjOCb3,73,0.000237,0.354,252613,0.982,0.000294,E,0.204,-3.026,0,0.168,143.772,4/4,0.194,,
Alternative,Skillet,Feel Invincible,0i8JFpqe9cKwnrcvoNgl1L,68,0.00045,0.603,229933,0.886,0.0,F,0.26,-3.777,0,0.0837,126.025,4/4,0.395,,
Alternative,Rise Against,Savior,3asFGFY3uLjMDmML1p0tYm,69,0.00164,0.549,242280,0.93,6.67e-05,F,0.39,-3.468,0,0.0487,112.447,4/4,0.526,,
Alternative,System Of A Down,Toxicity,0snQkGI5qnAmohLE7jTsTn,74,0.000264,0.413,218933,0.873,0.0025,G#,0.204,-4.151,1,0.0535,116.681,3/4,0.481,,
Alternative,Puddle Of Mudd,Blurry,6lSr3iZTC144PKhvbPFzMp,63,0.01,0.44,304000,0.929,0.0,D#,0.142,-4.494,0,0.0525,157.49,4/4,0.495,,
Alternative,Pearl Jam,Even Flow,6QewNVIDKdSl8Y3ycuHIei,72,0.00178,0.394,292581,0.944,4.54e-06,A#,0.298,-6.506,0,0.0761,105.338,4/4,0.265,,
Alternative,Red Hot Chili Peppers,Otherside,64BbK9SFKH2jk86U3dGj2P,75,0.00316,0.458,255373,0.795,0.000202,C,0.0756,-3.265,1,0.0574,123.229,4/4,0.513,,
Alternative,Everclear,Santa Monica,37EJtTS7jT5WUyXGZzrwnI,66,0.156,0.491,191507,0.942,0.0,G,0.367,-5.333,1,0.132,100.446,4/4,0.387,,
Alternative,Breaking Benjamin,The Diary of Jane - Single Version,0faXHILILebCGnJBPU6KJJ,65,5.86e-05,0.391,200547,0.963,0.0689,A#,0.14,-4.378,0,0.0773,167.065,4/4,0.364,,
Alternative,Stone Temple Pilots,Interstate Love Song,1AfYo6cKm3yHsJHdmNoGO1,69,0.000552,0.214,193613,0.947,0.00352,E,0.238,-5.053,1,0.0507,170.616,4/4,0.483,,
Alternative,Doja Cat,Juicy,4cTm3Ev9bUvy4ChJjB1nhl,67,0.0817,0.77,199587,0.697,0.0,C,0.0663,-2.644,1,0.0607,170.084,4/4,0.428,,
Alternative,MGMT,Kids,1jJci4qxiYcOHhQR247rEU,73,0.00076,0.451,302840,0.931,0.0049,A,0.361,-3.871,1,0.0719,122.961,4/4,0.172,,
Alternative,Florence + The Machine,Dog Days Are Over,1YLJVmuzeM2YSUkCCaTNUB,66,0.0416,0.492,251840,0.81,0.00379,G,0.117,-5.315,1,0.0847,149.954,4/4,0.245,,
Alternative,Ari Lennox,Shea Butter Baby (with J. Cole),1CVAENDG5VY05pEHh0ViXL,68,0.134,0.702,210590,0.614,0.00391,C,0.173,-4.385,1,0.0786,155.173,4/4,0.047,,
Alternative,Five Finger Death Punch,Wrong Side of Heaven,6xgO2ICtpT8jDcYvVsCKIB,64,0.00662,0.483,271000,0.926,0.0,E,0.29,-5.122,0,0.0669,150.016,4/4,0.53,,
Alternative,The Temper Trap,Sweet Disposition,5RoIXwyTCdyUjpMMkk4uPd,62,0.0701,0.531,230800,0.821,0.171,D,0.124,-6.812,1,0.0439,129.139,4/4,0.34,,
Alternative,Foo Fighters,Learn to Fly,5OQsiBsky2k2kDKy2bX2eT,71,1.83e-05,0.465,235293,0.919,2.07e-05,E,0.262,-4.025,1,0.0408,135.997,4/4,0.537,,
Alternative,Slipknot,Before I Forget,6wqJeItl3Vc3az4ZicSQAB,71,0.0177,0.291,278600,0.974,5.44e-06,F#,0.886,-2.997,0,0.171,134.724,4/4,0.348,,
Alternative,Oliver Tree,All That,0NTLVDuMzv9HIDsahKnioC,63,0.0656,0.734,166991,0.574,0.0,C#,0.443,-5.916,1,0.261,134.866,4/4,0.366,,
Alternative,Avenged Sevenfold,Nightmare,4UEo1b0wWrtHMC8bVqPiH8,68,0.000318,0.554,374453,0.949,9.98e-05,D,0.2,-4.928,1,0.0787,129.984,4/4,0.233,,
Alternative,The 1975,TOOTIMETOOTIMETOOTIME,33DzKnwuBE6lfOiADwzd5E,69,0.209,0.667,207851,0.798,0.015,G#,0.0972,-5.935,1,0.0675,114.981,4/4,0.485,,
Alternative,Harvey Danger,Flagpole Sitta,7cz70nyRXlCJOE85whEkgU,60,0.00184,0.351,217267,0.899,0.000116,G,0.284,-4.119,1,0.0432,145.015,4/4,0.508,,
Alternative,Linkin Park,One Step Closer,3K4HG9evC7dg3N0R9cYqk4,70,0.0014,0.492,157333,0.969,1.32e-06,A,0.0787,-4.419,1,0.0491,95.136,4/4,0.538,,
Alternative,Disturbed,Stricken,6RJdYpFQwLyNfDc5FbjkgV,68,8.51e-05,0.404,245227,0.969,0.0114,G#,0.268,-2.938,1,0.195,173.878,4/4,0.29,,
Alternative,DaniLeigh,Lil Bebe (feat. Lil Baby) - Remix,2fwkl5Z8ujDtAh6qxEA5x0,67,0.0481,0.856,174720,0.485,0.0,F,0.108,-5.519,0,0.0597,136.005,4/4,0.0929,,
Alternative,Foo Fighters,Best of You,5FZxsHWIvUsmSK1IAvm2pp,71,0.000769,0.366,255627,0.94,9.42e-05,C#,0.188,-5.119,0,0.0696,130.198,4/4,0.369,,
Alternative,The Verve,Bitter Sweet Symphony,57iDDD9N9tTWe75x6qhStw,75,0.0335,0.356,357267,0.917,0.0,A,0.406,-6.006,1,0.0479,171.176,4/4,0.518,,
Alternative,Pearl Jam,Jeremy,62nQ8UZVqR2RMvkJHkcO2o,70,0.0404,0.285,318227,0.846,0.0,D,0.182,-6.472,1,0.0438,108.808,4/4,0.287,,
Alternative,Doja Cat,Tia Tamera (feat. Rico Nasty),6mbWdNBDGL4joR1EHRUZg1,65,0.017,0.814,212813,0.675,0.0,C,0.182,-4.594,1,0.0931,119.867,4/4,0.407,,
Alternative,My Darkest Days,Porn Star Dancing,3Q8zopc4ABXhysDb1sgLVW,63,0.0199,0.474,199013,0.923,0.0,D,0.0673,-3.405,1,0.0897,160.035,4/4,0.347,,
Alternative,Five Finger Death Punch,Gone Away,6UBJyFbJZChFw57h5LkS3U,62,0.000419,0.501,275213,0.779,5.15e-05,A#,0.139,-6.483,1,0.0421,106.024,4/4,0.231,,
Alternative,Godsmack,I Stand Alone,44NRdYQw7P0GWuiunRv3hr,64,4.78e-05,0.213,246040,0.93,0.0,C,0.126,-4.478,1,0.0671,169.221,4/4,0.386,,
Alternative,Saliva,Click Click Boom,2CGDxXXYbkPOyRXHzQbqkT,66,0.0029,0.609,252400,0.935,0.000359,F#,0.188,-2.941,1,0.0479,95.957,4/4,0.498,,
Alternative,Three Days Grace,Riot,1Q2fYlSdwuutWj3QplhY9q,66,0.0104,0.185,207587,0.948,0.0,G#,0.105,-3.892,1,0.147,196.578,3/4,0.316,,
Alternative,Drowning Pool,Bodies,7CpbhqKUedOIrcvc94p60Y,69,0.00347,0.656,201960,0.932,0.00147,E,0.144,-3.405,0,0.0708,130.936,4/4,0.544,,
Alternative,Incubus,Pardon Me,1Y13csEpu3TK5gQdzGLrd8,63,0.00114,0.579,223747,0.812,0.00333,C#,0.115,-6.509,0,0.0693,152.002,4/4,0.278,,
Alternative,The Black Keys,Howlin' For You,0grFc6klR3hxoHLcgCYsF4,65,0.028,0.705,191800,0.735,0.0783,B,0.112,-6.646,1,0.0931,132.627,4/4,0.448,,
Alternative,Slipknot,All Out Life,6vAQtUlYrzolE6SS9QCTs5,70,0.000683,0.499,340132,0.97,0.136,C,0.0871,-2.838,1,0.116,106.558,4/4,0.0506,,
Alternative,Shinedown,Sound of Madness,0W9Xvd4Qx1aZPxEi94vgRY,64,4.93e-05,0.328,233987,0.939,0.0065,D,0.337,-1.654,0,0.0423,185.971,4/4,0.329,,
Alternative,Shinedown,DEVIL,2hEYslbdYWFSIA6JboUvnR,65,0.00039,0.354,207987,0.942,6.36e-06,G,0.431,-3.245,1,0.237,119.992,4/4,0.242,,
Alternative,Shinedown,Cut The Cord,4LFBVDJV0xpayUvquQVzhS,64,0.00349,0.447,224597,0.966,0.000198,G,0.312,-2.966,1,0.089,178.105,4/4,0.533,,
Alternative,Korn,Freak On a Leash,6W21LNLz9Sw7sUSNWMSHRu,69,2.23e-05,0.353,255733,0.898,0.105,D,0.39,-5.877,1,0.052,103.293,4/4,0.525,,
Alternative,Disturbed,Indestructible,42ZVk59gT4tMlrZmd8Ijxf,67,0.000209,0.429,278027,0.966,0.124,G#,0.371,-4.605,1,0.0733,179.956,4/4,0.525,,
Alternative,MercyMe,I Can Only Imagine,0lVYRIVjK77Z6uG2GgM8Kl,61,0.0909,0.407,248253,0.612,0.0,E,0.0914,-5.359,1,0.0496,159.527,4/4,0.133,,
Alternative,Seether,Remedy,5ynxx6zC4dgzsMHLYQ04Dc,65,0.00018,0.546,207213,0.959,0.00144,G#,0.0584,-4.664,1,0.082,127.831,4/4,0.416,,
Alternative,Shinedown,MONSTERS,1qAuIPMALdFtGv2Ymjy5l0,63,0.00204,0.487,248373,0.9,6.42e-06,F,0.11,-4.54,1,0.0529,149.959,4/4,0.377,,
Alternative,Foo Fighters,My Hero,4dVbhS6OiYvFikshyaQaCN,66,6.2e-05,0.374,260027,0.927,0.000177,E,0.0575,-4.212,1,0.0652,154.047,4/4,0.301,,
Alternative,Starset,My Demons,3Xfg7AegXaDLoD5GOUMf2e,61,0.00768,0.274,288036,0.652,6.42e-05,F,0.108,-6.196,0,0.0625,173.009,4/4,0.1,,
Alternative,Slipknot,Psychosocial,2MvIMgtWyK88OiPi0J8Dg3,68,0.00252,0.576,283400,0.989,0.0032,D,0.0243,-1.909,1,0.112,135.093,4/4,0.352,,
Alternative,The 1975,The Sound,316r1KLN0bcmpr7TZcMCXT,61,0.096,0.643,248880,0.945,7.71e-06,C,0.495,-4.66,1,0.0779,120.723,4/4,0.526,,
Alternative,Oliver Tree,Movement,4OLI1dUkU9GFHm3IUgChaf,61,0.0424,0.774,163196,0.659,0.000501,D#,0.302,-6.909,1,0.206,99.018,4/4,0.467,,
Alternative,MGMT,Time to Pretend,4iG2gAwKXsOcijVaVXzRPW,68,8.74e-05,0.438,261000,0.94,0.0777,D,0.3,-3.249,1,0.0452,100.99,3/4,0.421,,
Alternative,Frank Ocean,Lost,3GZD6HmiNUhxXYf8Gch723,63,0.0284,0.907,234093,0.596,0.000193,A#,0.19,-4.957,0,0.236,123.045,4/4,0.492,,
Alternative,Dominic Fike,She Wants My Money,2VMJkgrhqfOOYBlZif2nvX,63,0.771,0.704,133560,0.478,0.000516,A,0.0875,-6.562,1,0.047,128.789,4/4,0.42,,
Alternative,Bush,Machinehead,6dJODklApmve5IzgKWUqV2,60,2.57e-05,0.143,256333,0.919,0.00427,A,0.134,-4.438,1,0.11,172.668,3/4,0.201,,
Alternative,Skillet,The Resistance,5O9Dz0h08LuBi0aVvDcylh,64,0.000526,0.483,232067,0.941,3.5e-06,D,0.31,-3.598,0,0.0575,156.033,4/4,0.503,,
Alternative,Bag Raiders,Shooting Stars,0UeYCHOETPfai02uskjJ3x,69,0.0933,0.634,235813,0.711,0.0309,B,0.0823,-6.187,1,0.0457,124.962,4/4,0.451,,
Alternative,Oliver Tree,Enemy,14oQGWPqh5BriU78hT19CE,60,0.31,0.725,114313,0.504,0.0,F#,0.116,-3.544,0,0.0471,140.023,4/4,0.0723,,
Alternative,Rage Against The Machine,Guerrilla Radio,1wsRitfRRtWyEapl0q22o8,66,0.0129,0.599,206200,0.957,7.06e-05,B,0.155,-5.764,1,0.188,103.68,4/4,0.489,,
Alternative,The Raconteurs,"Steady, As She Goes",19iqWNzp5LwEdvntpEK8MP,67,0.0132,0.524,215267,0.578,0.00921,A,0.108,-4.563,1,0.12,123.669,4/4,0.537,,
Alternative,10 Years,Wasteland,3pO37BXsjMC2wApALxGbuB,60,0.000426,0.391,229867,0.801,0.000208,F#,0.0662,-5.102,0,0.0813,146.729,4/4,0.341,,
Alternative,Thousand Foot Krutch,Courtesy Call,4iWYPj04kHXcZK0st5yzZf,64,0.00378,0.532,236907,0.633,0.0,B,0.0804,-5.106,0,0.0682,164.13,4/4,0.448,,
Alternative,Five Finger Death Punch,Wash It All Away,6AKWOVOJ81OQfsgxZbJ6QN,60,2.08e-05,0.485,224906,0.987,0.0,E,0.267,-3.1,1,0.0738,123.576,4/4,0.272,,
Alternative,Five Finger Death Punch,Sham Pain,2jWBH2mvHuisHxhpDbHSXP,60,0.000172,0.555,209703,0.95,2.83e-06,B,0.14,-3.948,0,0.0576,96.508,4/4,0.385,,
