genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,cluster,closest_mood
Alternative,Jai Paul,jasmine - demo,2FDVRMuNMw1pz4d03zyrtQ,48,0.783,0.685,253080,0.297,0.924,A#,0.118,-9.694,0,0.0834,89.997,4/4,0.233,,
Alternative,Jai Paul,jasmine (demo),59tpgfXjTc3QR7mWJj8Wln,48,0.773,0.576,253612,0.291,0.908,A#,0.205,-9.919,0,0.108,89.529,4/4,0.201,,
Alternative,A Perfect Circle,DLB,5R4Ab6YztgNL2rECssnwwQ,42,0.887,0.533,126747,0.183,0.843,D#,0.11,-17.144,1,0.0369,88.121,4/4,0.117,,
Alternative,Switchfoot,Only Hope,6pwhSBxhaF5x0WbNZRyzlD,48,0.328,0.519,253107,0.326,0.194,B,0.118,-11.803,0,0.0252,82.479,1/4,0.244,,
Alternative,Snoh Aalegra,Out Of Your Way,1FTT5xH7gl9wMjzbMa1WE3,42,0.839,0.452,226747,0.207,0.634,F,0.0915,-14.549,1,0.0639,60.666,4/4,0.207,,
Dance,Bibio,Curls,3NLm801woJocONz1NmPJZR,63,0.879,0.497,197933,0.348,0.796,A,0.722,-10.593,1,0.0285,82.176,4/4,0.227,,
Dance,Bibio,PHANTOM BRICKWORKS IV,4mxVWv4FnG2LMnD4pWNB0u,51,0.995,0.451,678013,0.191,0.909,G,0.216,-19.549,1,0.026,74.076,1/4,0.0357,,
Electronic,Daft Punk,Rectifier,1H36BBwHZuAWszr2EET29m,43,0.584,0.438,134053,0.191,0.864,D,0.121,-14.827,1,0.0373,66.006,4/4,0.0398,,
Electronic,Moby,Everloving,1dXUp8QkH4bkxUr4pOYvld,38,0.404,0.521,205573,0.338,0.814,E,0.0908,-13.415,0,0.0328,83.817,4/4,0.232,,
Electronic,Portishead,It's A Fire,6JHGaBhtCbfEtOh5ea7fLI,47,0.443,0.627,229293,0.329,0.194,F#,0.0758,-11.261,1,0.0361,89.073,4/4,0.257,,
Electronic,Bonobo,If You Stayed Over,1yGTwR9AcrzQ67JGnwO3jZ,46,0.734,0.263,323773,0.321,0.805,A,0.0971,-13.59,0,0.0324,85.001,4/4,0.147,,
Electronic,Massive Attack,Weather Storm,4u5KFWcW1ptk0hJqp2lrCE,44,0.396,0.56,299960,0.276,0.863,A,0.105,-17.552,0,0.0404,83.179,4/4,0.245,,
Electronic,Carbon Based Lifeforms,Equilibrium,1rUA4PZLV6UIFgLHOLQC0P,40,0.907,0.247,536848,0.328,0.899,E,0.0986,-14.536,0,0.0628,75.959,4/4,0.0381,,
Electronic,DJ Shadow,Transmission 2,1U3n6XpjZXK2EagLts0Mqa,36,0.905,0.456,89227,0.142,0.925,G,0.126,-15.598,0,0.032,79.662,4/4,0.419,,
Electronic,Boards of Canada,Triangles & Rhombuses,1PWBiyJfQRjLfum9rVtKQa,39,0.345,0.704,110413,0.347,0.827,E,0.257,-27.351,0,0.0775,81.04,4/4,0.318,,
Electronic,Biosphere,Chukhung,6bsaqjuk7KIxAU8CNXc26t,40,0.409,0.375,454493,0.165,0.906,G,0.141,-27.08,1,0.0376,84.084,4/4,0.0715,,
Electronic,Francis Lai,Theme From Love Story,5qjVtEglMJOGe3xCCbjN25,40,0.956,0.296,200267,0.11,0.918,A,0.146,-20.613,0,0.0306,70.67,4/4,0.182,,
Electronic,dné,Driving a Car While Listening to Bill Burr's Podcast,30IgEQBzUoKZ9KF21VROyh,31,0.672,0.588,183023,0.342,0.714,A,0.0675,-10.267,1,0.0699,62.294,4/4,0.0727,,
Alternative,Majid Jordan,Outro,3n3yyaEP6DRbhtN9sWAOeU,40,0.614,0.606,261213,0.198,0.689,C,0.0923,-15.323,0,0.0343,75.645,4/4,0.161,,
Alternative,Appleby,Young Lost Love,6inzFkThegOcsjxWgn0AP8,35,0.945,0.292,239658,0.321,0.389,B,0.691,-10.84,1,0.0394,75.959,4/4,0.0393,,
Anime,Ryuichi Sakamoto,The Revenant Main Theme,1kkyoN3zRGRgQ7DjC5qXAl,44,0.847,0.0691,161850,0.114,0.749,E,0.0992,-26.274,0,0.0717,78.538,4/4,0.0394,,
Anime,Hiroyuki Sawano,Vogel Im Kafig,7AEcphXUR52QGYxdZ8TDVI,50,0.386,0.109,380053,0.335,0.91,A,0.0992,-12.749,0,0.0353,75.475,4/4,0.0397,,
Anime,Austin Wintory,Nascence,6zcP5A5Xv6bvCUpwXrswKa,48,0.936,0.203,106960,0.112,0.935,B,0.126,-18.029,0,0.0418,72.483,4/4,0.0374,,
Anime,Joe Hisaishi,Spirited Away - The Sixth Station,5EWcBYfePistjwchTjLjzo,49,0.926,0.314,228253,0.0273,0.8,E,0.126,-27.306,0,0.0354,77.708,4/4,0.0399,,
Anime,Nobuo Uematsu,Zanarkand (Final Fantasy X),7u5cNg0E6yqthRi5VpVbfr,46,0.93,0.0949,274680,0.193,0.872,B,0.0947,-14.48,0,0.0365,80.729,3/4,0.0922,,
Anime,Eminence Symphony Orchestra,Cave Of Mind (Howl's Moving Castle),3RHdgcZ0xDQVEM68YML36E,42,0.903,0.167,406400,0.111,0.889,C,0.65,-24.573,1,0.0445,71.516,4/4,0.0392,,
Anime,Nobuo Uematsu,Aerith's Theme (Final Fantasy VII),2s4wu9Z76eEczUOfAQXMEz,43,0.951,0.0866,348013,0.129,0.768,G,0.0764,-13.77,1,0.0373,78.835,4/4,0.0385,,
Anime,Project Destati,Roxas / The Other Promise,30zNN8noXCp6KTngtbgqaJ,40,0.938,0.113,270203,0.265,0.928,G,0.314,-10.931,0,0.0356,87.435,3/4,0.0392,,
Anime,Project Destati,Lazy Afternoon Streets,1Z2R0HXuReUCurHstkLZXX,38,0.719,0.192,318102,0.272,0.939,G,0.122,-12.389,1,0.0299,70.051,4/4,0.146,,
Anime,Eminence Symphony Orchestra,Secret Garden (Howl's Moving Castle),1HAzwKXyUDLgAci9XhVg7Z,39,0.927,0.199,191813,0.0488,0.501,B,0.689,-30.334,0,0.0591,76.727,3/4,0.311,,
Anime,Nobuo Uematsu,Main Theme of Final Fantasy VII (Final Fantasy VII),1Op47dMLD73On4rNNNU3AW,40,0.928,0.109,403493,0.13,0.87,D,0.0941,-15.702,1,0.0383,78.686,4/4,0.0365,,
Anime,Austin Wintory,"To Know, Water",0vC5xuAoXxXFwTPTtn657e,39,0.971,0.176,118406,0.337,0.859,D,0.107,-16.635,0,0.0419,72.187,4/4,0.0656,,
Anime,Shiro Sagisu,Hedgehog's Dilemma,3GOSLvdLCWPvUH3nPApCtK,33,0.756,0.554,167307,0.119,0.727,G,0.104,-20.872,0,0.0299,80.003,4/4,0.282,,
Anime,Joe Hisaishi,The Name of Life - Piano Solo Version,70IUdep42ciFYWxAY3rl22,0,0.991,0.467,250728,0.0781,0.946,C,0.102,-25.832,1,0.0553,72.17,4/4,0.0965,,
Anime,Shiro Sagisu,Rei I,2C6BpK9dKAFq5JGs9fEsWH,33,0.908,0.47,179827,0.119,0.667,A,0.0969,-16.318,0,0.0294,74.151,4/4,0.0666,,
Anime,Austin Wintory,The Call,3nSA8ivUWfuRqysFjLeooy,38,0.925,0.119,219282,0.182,0.934,E,0.0802,-23.807,1,0.0629,70.488,3/4,0.0362,,
Anime,Austin Wintory,First Confluence,0cI6onffp3D99sR1LqzY5r,37,0.965,0.187,100846,0.0338,0.981,C#,0.105,-29.416,0,0.0378,68.409,4/4,0.0302,,
Anime,Joe Hisaishi,HIGHLIGHTS FROM CASTLE IN THE SKY,0VS7N1wCsGM2SeHGWW6Alo,38,0.923,0.162,529067,0.118,0.521,C,0.109,-18.042,0,0.0389,68.11,4/4,0.0674,,
Anime,Nobuo Uematsu,Balamb GARDEN,1GCJGhtticxBvH9PP7Qko0,39,0.957,0.287,209267,0.242,0.169,C,0.113,-13.982,1,0.0327,84.94,4/4,0.083,,
Anime,Yasuharu Takanashi,Fairy Tail Main Theme - Piano Ver.,0jJtnvfeVFwBMYrt3clXZf,40,0.989,0.709,148840,0.064,0.885,G,0.121,-20.351,1,0.0532,73.042,4/4,0.234,,
Anime,Kensuke Ushio,lvs(var),2m6jds9zw9x5bgNXZrN4yg,36,0.941,0.592,85520,0.173,0.972,G,0.0947,-20.698,1,0.0373,69.999,4/4,0.433,,
Anime,Project Destati,Another Side,5SmnIJ2ulLBKCpj0yMvSeI,35,0.731,0.198,271377,0.265,0.957,C#,0.142,-16.107,1,0.0318,70.345,4/4,0.049,,
Anime,Kevin Penkin,Music,5gZg7u1QYi3RZOzFb6xUnz,33,0.933,0.376,104125,0.181,0.724,C,0.0866,-19.728,1,0.0432,78.948,4/4,0.368,,
Anime,Austin Wintory,Then Were Created the Gods in the Midst of Heaven,2NAdrL4gxxFKRU725986Ew,36,0.994,0.223,229143,0.219,0.96,B,0.081,-19.114,0,0.0432,79.673,1/4,0.0387,,
Anime,Nobuo Uematsu,Tifa's Theme,76hjP6yrfypRpf82vhNGnr,36,0.953,0.335,306160,0.0534,0.642,G,0.0842,-15.216,0,0.0373,81.364,4/4,0.255,,
Anime,Joe Hisaishi,Summer (kikujiro),0XczFa7Cn7oBmJw1bBA6aU,30,0.936,0.354,383093,0.209,0.944,A,0.107,-16.224,1,0.0353,82.836,4/4,0.141,,
Anime,Nobuo Uematsu,Theme of Love (Final Fantasy IV),3CpJVOyHv3COEVpBIPxTY4,37,0.937,0.0651,322293,0.182,0.847,B,0.0891,-16.401,0,0.0381,66.379,4/4,0.0527,,
Anime,Hiroyuki Sawano,Shingeki Gt 20130218 Kyojin,6AFkv6rIVRusZNifR74Q7t,38,0.505,0.159,151400,0.197,0.94,A,0.127,-15.228,0,0.0312,85.869,3/4,0.125,,
Anime,Ryuichi Sakamoto,Germination,2moEcjKTzV707KjI1Re20k,30,0.989,0.436,129093,0.0743,0.856,C,0.0839,-19.199,1,0.0534,81.065,4/4,0.327,,
Anime,Nobuo Uematsu,Fisherman's Horizon (Final Fantasy VIII),31J6yC7qPCVaKp78MUBMXl,36,0.969,0.144,292947,0.233,0.931,F,0.128,-12.497,0,0.0386,66.876,4/4,0.0399,,
Anime,Nobuo Uematsu,Love Grows (Final Fantasy VIII),5lC7Yz4AUa7asHgUeZlHgR,36,0.983,0.223,310307,0.166,0.953,A,0.0998,-15.123,1,0.0346,68.618,3/4,0.0568,,
Anime,Ryuichi Sakamoto,Amore,5SzeaQhma0FZMgNho6tXU7,29,0.991,0.486,307427,0.0528,0.919,F,0.132,-20.552,1,0.0458,74.395,4/4,0.0766,,
Anime,Austin Wintory,And the Earth Did Not yet Bear a Name,4YBRZAVatvaiHfs4cgZUAR,34,0.942,0.149,171173,0.151,0.952,G,0.0759,-18.907,1,0.0406,62.886,4/4,0.0366,,
Anime,Ryuichi Sakamoto,solari,5DLSxDgCXT1OjCWtqqKbqs,31,0.888,0.202,232073,0.232,0.902,D,0.0903,-19.154,0,0.0336,88.348,3/4,0.046,,
Anime,Shiro Sagisu,Rei II,1uQ0Uj3KZChCijxf3HewLv,29,0.913,0.201,176600,0.211,0.955,A,0.106,-18.589,0,0.0395,80.696,3/4,0.0448,,
Anime,Yuki Hayashi,無個性の苦悩,2k00f8Wu5dp8ghDXUfcg6b,32,0.961,0.208,131920,0.0865,0.92,F#,0.12,-16.639,0,0.0328,63.673,5/4,0.052,,
Anime,Eminence Symphony Orchestra,"The Great Legend (Laputa, The Castle In The Sky)",0o1q9XkRoE8bZmyajfkJXr,35,0.894,0.225,184160,0.109,0.574,C,0.0866,-21.612,1,0.0375,78.032,4/4,0.039,,
Anime,Project Destati,Hikari [Piano Duet],55DwyK96A4X8lgzhW3ZQ2F,31,0.98,0.466,293140,0.222,0.946,G,0.111,-16.485,0,0.0381,78.009,4/4,0.191,,
Anime,Austin Wintory,Temptations,1vBRePY1Ewjn011VtkOWEg,34,0.86,0.102,254428,0.105,0.905,D,0.0958,-23.772,0,0.032,89.691,3/4,0.0374,,
Anime,Yoshihisa Hirano,Elegy of the Dynast,5M6ilhuxUWT0MVLWjucgGy,33,0.88,0.161,147960,0.338,0.913,G,0.163,-13.024,0,0.0322,83.518,5/4,0.157,,
Anime,Austin Wintory,Fourth Confluence,0KUNPFvxuCzKZPCH5RPSjd,34,0.328,0.197,66707,0.146,0.892,B,0.11,-26.23,0,0.041,82.876,3/4,0.0283,,
Anime,Austin Wintory,Fifth Confluence,19iP1LA8B5TZ9cOD8fbnXO,33,0.918,0.169,84770,0.132,0.927,D,0.108,-23.625,0,0.038,67.793,4/4,0.0405,,
Anime,Nobuo Uematsu,"Balamb Garden ~ Ami (From ""Final Fantasy VIII"")",7DK4lDt7lJpgAe6FwpEJ2H,33,0.965,0.167,331147,0.115,0.75,A,0.108,-18.283,0,0.0385,85.792,4/4,0.0398,,
Anime,Kensuke Ushio,flw,4vpm7wjfkwcqlZhX5Cnhqt,30,0.987,0.556,95880,0.0413,0.869,D,0.128,-23.559,1,0.0446,80.027,3/4,0.115,,
Anime,Austin Wintory,Reclamation,0IM60g9GBM2dauE941MdN7,33,0.888,0.0678,136963,0.224,0.533,B,0.111,-21.218,0,0.0413,73.999,4/4,0.0383,,
Anime,Shiro Sagisu,Cruel Dilemme,4Zr9jM9Kl9y9RMprr186ML,28,0.514,0.512,166720,0.152,0.915,D,0.133,-19.18,0,0.0299,80.199,4/4,0.287,,
Anime,Kensuke Ushio,flt,1KlwMmMr9LZbuQhhxRWnzN,27,0.983,0.513,100267,0.189,0.929,G,0.102,-24.161,1,0.0333,79.949,3/4,0.286,,
Anime,Austin Wintory,Third Confluence,4l6UB4ELeOLmmQKLZxh6mV,33,0.935,0.243,100372,0.0971,0.942,E,0.0989,-22.313,0,0.0322,67.202,4/4,0.0805,,
Anime,Shiro Sagisu,Tokyo-3,2Ahfudximmk458f9bkxkGJ,26,0.988,0.179,144973,0.0805,0.988,G,0.114,-23.086,1,0.0386,66.987,1/4,0.0543,,
Anime,Project Destati,"At Dusk, I Will Think of You",5r9MVlnp7moLkGAe8ZHPu6,29,0.604,0.255,265120,0.271,0.719,C,0.18,-13.957,1,0.0314,70.888,4/4,0.0897,,
Anime,Yoshihisa Hirano,Mystic Land,4s6LQZD3XWFJCZWrLsP4xL,30,0.737,0.543,91907,0.182,0.858,C,0.11,-23.049,1,0.0289,82.033,4/4,0.363,,
Anime,Kevin Penkin,Remembering Home,6jOs535ECPZSI1JZunJnHV,27,0.522,0.499,135840,0.0532,0.768,A#,0.176,-17.803,0,0.0299,80.066,4/4,0.04,,
Anime,Hiroyuki Sawano,Shingeki Pf 20130218 Kyojin,1vkTUQmDIG8uaEuMTlKYr6,32,0.445,0.295,281133,0.336,0.891,G#,0.11,-18.272,1,0.0535,66.985,4/4,0.067,,
Anime,Yoshihisa Hirano,銀髪の少年,2rdV4U0MJoaultI3T0wya7,30,0.956,0.306,128947,0.325,0.865,A,0.128,-10.327,0,0.0307,75.792,3/4,0.237,,
Anime,Kensuke Ushio,van(var),7EJ40CoATBdjKfsAxbWnEC,29,0.992,0.636,92387,0.0196,0.906,G,0.0932,-28.365,1,0.0474,72.083,4/4,0.386,,
Anime,Nobuo Uematsu,Dear Friends (Final Fantasy V),5xOYGiZvi4K4r5rMsfN0f0,32,0.956,0.205,312280,0.0832,0.937,D,0.0664,-19.505,1,0.0334,63.416,4/4,0.138,,
Anime,Joe Hisaishi,アシタカとサン - Piano Solo Feature,2Iz0F9rMlbO1xpUdnPZQat,35,0.975,0.338,273400,0.126,0.911,C#,0.107,-14.419,1,0.0284,79.882,4/4,0.0648,,
Anime,Project Destati,End of the World,0bhzUJMb6Es1JiGRzbuorH,28,0.869,0.068,117209,0.137,0.983,C,0.117,-20.563,1,0.0364,74.835,4/4,0.0669,,
Anime,Nobuo Uematsu,"Roses of May (From ""Final Fantasy IX"")",3y16q5MpBdIkeoequPoAxL,32,0.922,0.125,228000,0.23,0.859,D,0.078,-12.138,0,0.0359,73.879,3/4,0.0392,,
Anime,Capcom Sound Team,Secure Place,5QThTYJveDHE40f4zODdyo,29,0.88,0.2,56733,0.0783,0.862,C#,0.107,-25.036,0,0.038,65.34,4/4,0.26,,
Anime,Austin Wintory,Heaven Was Not Named,5NSJ2P1yeBLzJk1qmnFKC6,30,0.982,0.186,88190,0.246,0.968,B,0.122,-20.788,0,0.0363,86.03,4/4,0.0344,,
Anime,Rozen,Kass's Theme,5XZcXfoS6IAiErcvGT2qhx,29,0.919,0.479,121533,0.332,0.698,A,0.15,-14.06,1,0.0292,85.023,4/4,0.283,,
Anime,Joe Hisaishi,HIGHLIGHTS FROM NAUSICA OF THE VALLEY OF THE WIND,6evO0a5AGcbYDJjYhq3JaV,32,0.916,0.172,585573,0.278,0.847,G#,0.09,-14.709,1,0.0375,83.15,4/4,0.0745,,
Anime,Nobuo Uematsu,Encore: Final Fantasy X (Suteki da ne),1OgkTKn0ETJpBfa4YZrcVz,32,0.99,0.397,223040,0.0398,0.887,D,0.0732,-23.908,0,0.0401,72.306,3/4,0.0671,,
Anime,Project Destati,Organization XIV,4VmINDO7CbiN0KqiIwzERA,29,0.956,0.142,242507,0.177,0.859,C,0.134,-15.929,0,0.0363,69.766,4/4,0.0393,,
Anime,Joe Hisaishi,HIGHLIGHTS FROM PRINCESS MONONOKE,59evGiwVtj2BvrMmtVqaPC,32,0.972,0.162,521627,0.0577,0.89,G,0.11,-18.72,1,0.0416,72.216,4/4,0.0363,,
Anime,Ryuichi Sakamoto,energy flow,3p8JJy1itvqQQVUEioQU6P,25,0.992,0.44,272501,0.129,0.921,A,0.123,-18.915,0,0.0734,83.976,4/4,0.0628,,
Anime,Mili,Opium,0hvSlGH2gdN9qWxQWOIIaf,26,0.893,0.533,182243,0.15,0.871,B,0.0895,-13.23,1,0.0309,81.985,4/4,0.183,,
Anime,Ryuichi Sakamoto,The Revenant Theme 2,5kMlSEVNc1UalRuznq2S6k,27,0.973,0.186,114707,0.0296,0.802,B,0.113,-22.075,0,0.0387,62.759,4/4,0.0381,,
Anime,Kevin Penkin,Cartwheel,4weECAXdoKkMHYsEVKWGQX,27,0.503,0.51,122413,0.197,0.622,A,0.356,-14.236,0,0.0332,79.874,4/4,0.424,,
Anime,Ryuichi Sakamoto,Bibo no Aozora,4RrvySgpju5JH1q3nhZrQ2,34,0.984,0.397,396933,0.0535,0.785,C,0.13,-20.262,1,0.0422,74.945,4/4,0.118,,
Anime,Kevin Penkin,Days in the Sun,14g8X2FgjqyRysovB2B9oc,26,0.755,0.462,109467,0.319,0.652,C,0.0999,-14.789,1,0.034,79.851,4/4,0.135,,
Anime,Hiroyuki Sawano,Aots2m #3,6zbUQwx5fqRErljvyxDMq9,32,0.982,0.244,205827,0.0389,0.855,D,0.0737,-25.836,0,0.0493,80.189,3/4,0.0395,,
Anime,Project Destati,Daybreak Town,60cM6FBhxUWXJn2NspkJaL,28,0.936,0.205,348507,0.346,0.829,G,0.0876,-9.41,1,0.0383,81.286,4/4,0.322,,
Anime,Nobuo Uematsu,Final Fantasy X - To Zanarkand,5uhjfRn1pUo0zSKPxxPUZ8,33,0.884,0.223,278467,0.246,0.839,E,0.0538,-11.403,0,0.0333,83.597,3/4,0.11,,
Anime,Project Destati,Cavern of Remembrance,47G0UwKENcjCL4cFNzeQob,28,0.983,0.137,283920,0.28,0.875,B,0.0949,-12.744,1,0.0337,72.891,3/4,0.0799,,
Anime,Nobuo Uematsu,"The Oath (From ""Final Fantasy VIII"")",0EwSgayuRzM3R2wjq01kiz,31,0.85,0.0701,325707,0.237,0.823,E,0.175,-13.232,0,0.0355,74.886,4/4,0.0396,,
Anime,Ryuichi Sakamoto,andata,4m99ovdWP9Wa7iFlvC4JN4,27,0.901,0.0638,278641,0.147,0.946,G#,0.102,-15.011,0,0.0349,71.558,3/4,0.0446,,
Anime,Kensuke Ushio,prc,3YAbvgI335vIo8W76QwrqU,28,0.995,0.494,144253,0.0264,0.895,D,0.0861,-31.373,1,0.0303,67.994,4/4,0.223,,
Anime,Austin Wintory,Elasmosaurus Platyurus,0W5Jv7bugzf2dQzuuJanow,29,0.881,0.142,202200,0.234,0.907,A#,0.111,-18.75,0,0.0353,76.609,4/4,0.12,,
Anime,Austin Wintory,Bloodlines,5J8YMJ3unm160sCGhWgIwU,32,0.793,0.152,113455,0.34,0.308,G,0.0919,-11.663,0,0.0457,72.251,4/4,0.074,,
Anime,Austin Wintory,Balaenoptera Musculus,7wrLz66JOzCyboxwb7Bd4a,29,0.904,0.127,237607,0.282,0.948,B,0.111,-17.587,0,0.0469,86.331,3/4,0.0779,,
Anime,Nobuo Uematsu,Those Chosen by the Planet,061FgjeyBLVrPESHBJVYi0,29,0.896,0.112,196627,0.197,0.993,C,0.104,-12.315,0,0.0326,72.959,4/4,0.057,,
Anime,Kensuke Ushio,sig,7fecGutlkmovNgeuCYShey,27,0.979,0.386,89933,0.117,0.506,D,0.116,-26.767,1,0.0503,77.126,1/4,0.105,,
Anime,Kensuke Ushio,sus,1HtmnSvpmgZoOjVow0IYe4,26,0.988,0.134,133227,0.0267,0.962,D#,0.127,-26.391,0,0.0402,62.242,3/4,0.0425,,
Anime,Masakatsu Takagi,Oyoste Aina,04g3KHv3tuxR2632NMi3sh,24,0.982,0.552,182413,0.16,0.963,C,0.0927,-20.914,1,0.0362,88.176,4/4,0.377,,
Anime,Nobuyuki Tsujii,花水木の咲く頃 - 辻井伸行,7Hn9C68R48KK9pj07ys2ak,28,0.994,0.27,209600,0.0171,0.921,E,0.145,-31.429,1,0.041,70.931,4/4,0.147,,
Anime,Ryuichi Sakamoto,A Flower Is Not A Flower,6QFgVI000AXupkpkwG45Js,24,0.992,0.563,394320,0.00655,0.914,D,0.0703,-25.432,0,0.0979,77.94,4/4,0.0563,,
Anime,Yoshihisa Hirano,迷妄,0Fy32SAwOnqcFniwKQtCBl,27,0.338,0.277,93027,0.256,0.908,D,0.352,-15.687,0,0.0365,78.033,4/4,0.152,,
Anime,Nobuo Uematsu,Final Fantasy X (Piano Concerto): I. Zanarkand,3LeLEZCHjaKuCIOuz8XFcT,29,0.958,0.141,497637,0.0734,0.917,C#,0.0522,-22.842,1,0.0387,72.531,3/4,0.0391,,
Anime,Rozen,Kakariko Village,4GxxIpCTEQ84tTAM6ggZW0,27,0.449,0.403,188093,0.261,0.845,G,0.113,-15.164,1,0.0279,79.991,3/4,0.172,,
Anime,Project Destati,Overture,1sxzzPd4Mei8ADwOFr2h4h,27,0.948,0.205,266680,0.334,0.906,A,0.254,-9.179,1,0.0334,78.633,4/4,0.0566,,
Anime,Ryuichi Sakamoto,The End,3GLKgl72EAFMH3imzjNb9M,25,0.944,0.215,136178,0.0791,0.869,E,0.0944,-29.802,0,0.0407,76.205,1/4,0.051,,
Anime,Yuki Hayashi,ヒーローの影,7KKbK2GCMzIuwwS1Y90fDM,29,0.986,0.295,114800,0.0246,0.914,A,0.072,-23.951,0,0.0399,81.488,3/4,0.1,,
Anime,Masakatsu Takagi,Marginalia #13,5zWRN3DPOTtsd4CGlZR8vo,23,0.991,0.367,598500,0.141,0.886,C#,0.0821,-19.79,0,0.0419,76.546,3/4,0.149,,
Anime,Kensuke Ushio,no one here,2d60Wwl10ECPTk7pZlkae6,25,0.994,0.135,216760,0.0438,0.959,D,0.0735,-30.374,1,0.0545,75.959,4/4,0.0419,,
Anime,Kensuke Ushio,pst,0p86O4iz1AKMKo4tQDo8HP,26,0.982,0.278,129333,0.0297,0.879,E,0.0905,-28.649,1,0.0333,76.249,4/4,0.106,,
