genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,cluster,closest_mood
Country,Mickey Gilley,Room Full of Roses,2OyOFtPKYtHHUxFSjR8v0x,38,0.707,0.59,167893,0.36,0.122,C,0.204,-11.716,1,0.0288,105.825,4/4,0.44,,
Alternative,Jacob Collier,Bakumbe (feat. Sam Amidon),36riLb7Di5ShjgsUUPPlDL,37,0.721,0.401,249813,0.49,0.065,D,0.0861,-10.827,1,0.0416,102.97,3/4,0.474,,
Alternative,Noname,Don't Forget About Me,5bXwm2RRXbyDvCKE9VkSLU,49,0.43,0.736,219028,0.468,0.13,C#,0.0885,-6.116,1,0.236,75.599,4/4,0.678,,
Alternative,Noname,Regal,45wUgd2iiEwvquVT3xcNDA,44,0.819,0.33,168363,0.481,0.246,F#,0.122,-11.734,1,0.105,79.593,1/4,0.483,,
Alternative,Elliott Smith,Pitseleh,1Q0sk7b7PAGjgC3R5zyuWt,52,0.883,0.447,202533,0.208,0.153,D,0.105,-18.663,1,0.0337,105.669,3/4,0.511,,
Alternative,Westerman,Outside Sublime,2BSyLxtAHpQ7icA70nmXVr,41,0.589,0.72,211354,0.362,0.0589,C,0.135,-12.641,1,0.0273,99.94,4/4,0.495,,
Alternative,Joomanji,Spread Too Thin (feat. Lindsay Olsen),0Lgk4pD3Y0iE9w2xDilhjj,48,0.728,0.405,285670,0.456,0.6,F#,0.375,-9.498,1,0.157,87.721,4/4,0.638,,
Alternative,Smino,Lobby Kall,5veS4mRwlc4lOsfXKdhqZD,40,0.946,0.685,164351,0.306,0.0843,C,0.417,-13.222,1,0.371,84.032,4/4,0.734,,
Alternative,Mndsgn,Homewards,2YdgfEjUO1qhG9j2R58HES,42,0.558,0.409,151303,0.494,0.15,C,0.331,-11.386,1,0.305,94.006,3/4,0.789,,
Dance,Casino Versus Japan,Aquarium,1u4qLLYs866O1PArVR5pPs,47,0.774,0.609,299040,0.366,0.951,C#,0.219,-14.752,1,0.0532,75.008,3/4,0.49,,
Electronic,François de Roubaix,Les Amis - Actual Magic Remix,54lPGCMFPBDjRBWDjNRdHR,47,0.531,0.529,192157,0.484,0.678,A#,0.106,-9.059,1,0.0257,82.618,4/4,0.457,,
Electronic,Portishead,Wandering Star,7h14W1uQK7sjpVI1oVTobt,54,0.507,0.633,293973,0.375,0.626,F#,0.116,-10.949,1,0.0806,80.065,4/4,0.675,,
Electronic,St Germain,Sure Thing,1msXkHv84LKikJGKcfdGBu,59,0.501,0.772,380498,0.451,0.7,C,0.213,-12.242,1,0.0551,96.086,4/4,0.558,,
Electronic,Nightmares On Wax,Back To Nature,7IIJNbKfBczl7YGViVZ8cL,47,0.594,0.676,455907,0.437,0.214,C,0.19,-12.64,1,0.156,74.484,4/4,0.468,,
Electronic,Moby,Down Slow,4HEJkIa0OSpfVdQtf2p8Ah,29,0.692,0.7,94867,0.205,0.961,E,0.128,-14.707,1,0.0374,82.185,4/4,0.47,,
Electronic,DJ Shadow,Transmission 1,78oBdUBhJ0eCv8B1ONWw7c,35,0.609,0.279,35107,0.423,0.968,C,0.184,-15.598,1,0.0398,46.31,4/4,0.61,,
Electronic,Lemon Jelly,Come,6kIuqHtl4ZvIp7jEN2gM7S,37,0.333,0.793,509107,0.479,0.907,B,0.0279,-10.759,1,0.0822,95.99,4/4,0.645,,
Anime,Nobuo Uematsu,Julia,7xpzXnbxwFIIm9Fd2yg6Ce,40,0.993,0.42,83067,0.0961,0.903,E,0.14,-19.877,1,0.097,79.654,4/4,0.582,,
Anime,Nobuo Uematsu,Breezy,2FxB51tqkYhsqs5dkECPxC,37,0.995,0.671,163667,0.238,0.964,D,0.105,-20.59,1,0.0663,108.04,4/4,0.643,,
Anime,Kensuke Ushio,lvs(var),2m6jds9zw9x5bgNXZrN4yg,36,0.941,0.592,85520,0.173,0.972,G,0.0947,-20.698,1,0.0373,69.999,4/4,0.433,,
Anime,Ryuichi Sakamoto,M.A.Y. in The Backyard,3ZYtcHBNGacBiA7l7Q5oMr,37,0.971,0.726,264373,0.146,0.885,F,0.0899,-14.813,1,0.0517,103.978,4/4,0.59,,
Anime,Ryuichi Sakamoto,M.A.Y. In the Backyard,55YmHqwL2o7qd0t37VeHhT,30,0.968,0.732,265153,0.151,0.863,F,0.102,-14.16,1,0.0481,103.97,4/4,0.598,,
Anime,Shiro Sagisu,Asuka Strikes!,19Uo9dUOJ1N5jOE7rKKK7W,27,0.636,0.749,143640,0.404,0.331,C,0.056,-11.43,1,0.0416,107.962,4/4,0.773,,
Anime,Nobuo Uematsu,Rydia,4OpUSUl2DxERfn0u4DRxcR,32,0.983,0.414,61173,0.155,0.98,C,0.0694,-17.259,1,0.0403,76.228,4/4,0.814,,
Anime,Kensuke Ushio,van,2MSM8Ml5nqGiRqNWTDxeEe,29,0.988,0.646,145453,0.0644,0.868,G,0.107,-28.638,1,0.0349,72.039,4/4,0.588,,
Anime,Nobuo Uematsu,The Landing,1Imhg8vqIS7t0SkYh4sfsc,33,0.365,0.357,276267,0.411,0.91,G,0.229,-13.053,1,0.0313,103.992,3/4,0.548,,
Anime,Kensuke Ushio,thn,4Ig3XFHzYvfvx00xUcmxcF,28,0.995,0.604,48813,0.0795,0.972,D,0.13,-22.894,1,0.0307,94.012,4/4,0.535,,
Anime,Nobuo Uematsu,Timber Owls,5NNo7t8Hi7ALa0LhZLsgos,28,0.865,0.916,171307,0.435,0.211,F,0.0604,-11.407,1,0.0534,109.907,4/4,0.629,,
Anime,Nobuo Uematsu,Prima Vista Orchestra (Final Fantasy IX),3oNm7bQLAsmNcWIvdehtvf,31,0.839,0.352,93067,0.432,0.49,D#,0.178,-7.908,1,0.0345,88.139,4/4,0.417,,
Anime,Nobuo Uematsu,Vivi's Theme,7xhawRJwDY5oqDwDOQHbLR,30,0.92,0.715,191240,0.367,0.939,G#,0.103,-15.871,1,0.0291,84.944,4/4,0.739,,
Anime,Masakatsu Takagi,First Echo,2W6xWTpYtEtQd0jy4ilNsW,23,0.995,0.351,90120,0.00926,0.85,G,0.361,-30.641,1,0.0439,80.012,4/4,0.532,,
Anime,Project Destati,Welcome to Wonderland,0Br8BD7NvU4LoPknO2A8F5,25,0.893,0.456,283562,0.373,0.721,D#,0.102,-10.631,1,0.0332,82.403,4/4,0.405,,
Anime,Nobuo Uematsu,Jecht's Theme,5PhBCnQEVHGSl6IVe0fw3C,25,0.983,0.792,153693,0.183,0.929,A,0.0998,-16.007,1,0.0576,94.971,4/4,0.489,,
Anime,Shiro Sagisu,Early morning from Tokyo (short),53f4HCRRPM5XOjh67frX7c,20,0.894,0.421,54622,0.187,0.971,A#,0.1,-14.293,1,0.0421,73.52,4/4,0.519,,
Anime,Capcom Sound Team,AIRMAN STAGE,5HxHVEoHDR1ZeaFeT0M5PA,24,0.411,0.621,103960,0.49,0.471,C#,0.295,-8.751,1,0.0468,90.021,4/4,0.886,,
Anime,Kenji Kanemasu,となりのトトロ(「となりのトトロ」より),189kQewY24bhjbqsoTI0n7,28,0.994,0.444,172107,0.173,0.897,F,0.101,-24.065,1,0.042,79.339,4/4,0.562,,
Anime,Kevin Penkin,Let's Bounce,37e9gld31LRaPSMWIxI7M1,22,0.443,0.743,128573,0.3,0.745,D,0.0548,-12.207,1,0.0347,94.891,4/4,0.671,,
Anime,Nobuo Uematsu,Residents,7qYTJySjfOPNoO1ac3HTAF,22,0.622,0.888,188667,0.302,0.864,A#,0.0568,-10.192,1,0.0582,105.026,3/4,0.463,,
Anime,Nobuo Uematsu,Trust Me,1wNxoP1UFUBhcQwhlCt7jp,24,0.965,0.658,193067,0.322,0.0999,A,0.107,-9.846,1,0.041,99.962,4/4,0.512,,
Anime,Aun J-Classic Orchestra,Kaze No Torimichi (My Neighbor Totoro),0VG8X3Blvud8DMsP7TbBVH,24,0.938,0.392,231013,0.449,0.83,F,0.109,-7.909,1,0.0295,75.842,4/4,0.651,,
Anime,Yuki Hayashi,New York,2kwSGgxG3UULqrDJ63axnF,25,0.614,0.384,34067,0.485,0.977,C,0.073,-8.074,1,0.035,106.154,4/4,0.416,,
Anime,Masakatsu Takagi,Nene,1XhhOyD2WwExKZP95ZfsxJ,17,0.886,0.666,156573,0.241,0.308,C,0.0735,-19.27,1,0.0428,105.042,4/4,0.439,,
Anime,Kento Ohgiya,夜空ノムコウ,1JqhxhoD5AAhfmb5vOisyj,21,0.943,0.584,315200,0.253,0.882,F,0.0956,-18.898,1,0.041,99.876,4/4,0.448,,
Anime,Yuki Hayashi,The Theme of All might on The Shakuhachi,2ZYkYCe2SlbZhuPjIytqoT,19,0.987,0.288,80067,0.0584,0.194,G,0.101,-17.57,1,0.0396,74.084,3/4,0.725,,
Anime,Joe Hisaishi,仕事はじめ - スーパー・サウンド・コレクション Vol.2 魔女の宅急便組曲,7CCJqUKwd1oPvzvsvHSdPl,26,0.954,0.767,81667,0.273,0.95,F,0.105,-10.373,1,0.0404,88.019,4/4,0.926,,
Anime,Yoshihisa Hirano,ハンターよ永遠なれ!,3CJl7vmzljPzhvPg4h7OTA,18,0.793,0.497,70547,0.471,0.932,C,0.0743,-6.026,1,0.0297,76.894,4/4,0.764,,
Anime,Taro Hakase,エトピリカ,0EO05zZey4afwoQneGyQ2r,19,0.656,0.336,232987,0.339,0.303,D,0.11,-9.895,1,0.0372,82.294,4/4,0.429,,
Anime,Nobuo Uematsu,The Twin Faces of Fate - The Theme of Ul'dah,4B0WuWTJmIKwI8WHR8lTRM,19,0.581,0.647,331524,0.343,0.757,A#,0.0888,-12.994,1,0.0284,100.001,4/4,0.884,,
Anime,Kyoto Harp Ensemble,アイネクライネ(orig. Kenshi Yonezu) harp version,3vTT49ndDyV1kIBQ9ruvd0,27,0.979,0.593,310976,0.266,0.864,C#,0.111,-18.598,1,0.0343,81.969,4/4,0.408,,
Anime,RADWIMPS,Bring Me The Morning,1DG9UDDO33s3slNj3GTUXG,20,0.641,0.6,55973,0.41,0.686,A,0.132,-10.857,1,0.076,67.034,4/4,0.551,,
Anime,Joe Hisaishi,Island Song,6qfLIBzMsNCTSTlZeYgGos,13,0.907,0.504,221240,0.206,0.895,C,0.139,-19.091,1,0.0355,99.882,3/4,0.589,,
Anime,Nobuo Uematsu,"Broken Spell, Healed Hearts",1NTFWyqzSa1KqMB0B3q82S,20,0.823,0.545,123493,0.285,0.32,G,0.102,-16.449,1,0.0384,69.996,3/4,0.431,,
Anime,Yoshida Brothers,Yasaburou Bushi,5u9vRzZ5F2eqZH14vAGr7r,15,0.88,0.731,234933,0.191,0.403,F,0.0681,-13.856,1,0.0966,75.509,4/4,0.42,,
Anime,Joe Hisaishi,Spring,4XVIu31yezCi6P1LQFiWID,20,0.982,0.496,185839,0.254,0.939,D,0.127,-16.273,1,0.0525,81.993,4/4,0.504,,
Anime,Noriyasu Takeuchi,海の見える街(魔女の宅急便」)より),4wXVuc4E0ncgMCcWE2RZpc,17,0.995,0.57,205187,0.0962,0.958,G,0.112,-26.764,1,0.0577,104.386,4/4,0.46,,
Anime,Capcom Sound Team,ポッケ村のテーマ - MHXver.,4fu1cWepwY8BvcMQFkiiJV,16,0.758,0.484,284293,0.39,0.609,D#,0.0969,-13.47,1,0.0254,100.003,4/4,0.462,,
Anime,Austin Wintory,Top Hats and Sword Canes,2a0QRRh9akT2L6finDYmJ1,19,0.786,0.669,102071,0.488,0.941,C,0.0687,-9.288,1,0.0299,100.023,1/4,0.714,,
Anime,Masakatsu Takagi,The Beast Sinfonia,4QaO1PWpuvn8y3ifU9CduY,12,0.679,0.46,312600,0.436,0.769,A#,0.212,-13.479,1,0.152,104.905,4/4,0.511,,
Anime,Nobuo Uematsu,By Design,6HYdMVL17OzvDAD9Nt7cAD,15,0.656,0.625,140229,0.249,0.863,C,0.114,-13.297,1,0.0276,107.902,4/4,0.489,,
Anime,ko-ko-ya,猫のしっぽ犬のしっぽ,0Qa3Kp4PbhwxJ354A1Vv8x,22,0.784,0.703,241440,0.327,0.772,G,0.107,-9.983,1,0.0361,108.446,4/4,0.848,,
Anime,Nobuo Uematsu,"Gold Saucer: Piano Collections Version (From ""Final Fantasy VII"") [For Piano Solo]",7E2SnlC6KqZSiAWCbouGHm,15,0.986,0.547,153195,0.0755,0.784,G,0.0827,-24.96,1,0.0934,105.674,4/4,0.756,,
Anime,Capcom Sound Team,Ending 1,3P4WGEvjzyFPhnZRPUuFgD,12,0.375,0.489,86267,0.295,0.984,G#,0.13,-16.654,1,0.0429,108.174,4/4,0.612,,
Anime,Noriyasu Takeuchi,風の丘(「魔女の宅急便」より),1pBdYQYym2bgAz98rVysWd,19,0.995,0.567,202240,0.0949,0.953,G,0.11,-26.766,1,0.0578,104.371,4/4,0.448,,
Anime,Noriyasu Takeuchi,夜空ノムコウ,36lxJQtPvv5P3hB4ff91vm,20,0.992,0.701,191509,0.151,0.942,A,0.106,-19.3,1,0.0565,106.843,4/4,0.511,,
Anime,Yuki Hayashi,チームメイト,7D6eUUDZJFVRZidzxeTfTu,16,0.467,0.63,164000,0.366,0.798,G,0.105,-14.482,1,0.0305,89.997,4/4,0.678,,
Anime,Capcom Sound Team,綾里真宵 〜逆転姉妹のテーマ 2001,5W52LBPIJ0c8PZEtuSfOcB,13,0.387,0.522,161107,0.497,0.62,C#,0.121,-8.751,1,0.0388,103.513,4/4,0.951,,
Anime,Nobuo Uematsu,Flying Fortress,4Zg2cVphh2y8oV1Sa7H6Of,13,0.361,0.698,73467,0.256,0.46,G#,0.162,-13.19,1,0.0488,100.165,4/4,0.977,,
Anime,Kenji Kanemasu,カントリー・ロード(「耳をすませば」より),3KvB3Kldo6Q23Ous1QMwN3,19,0.988,0.417,226187,0.11,0.879,A#,0.133,-24.357,1,0.0336,83.602,4/4,0.546,,
Anime,Nobuo Uematsu,My Home Town,2r0NhIMmPsTfMrCwUXcmjC,12,0.924,0.196,104173,0.0552,0.979,E,0.185,-14.858,1,0.0424,75.566,3/4,0.613,,
Anime,Austin Wintory,Our Heels Bleed from the Bites of Wolves,3ZbhZIWPKT6xExGuCRreYq,14,0.876,0.291,119008,0.409,0.928,C#,0.182,-14.807,1,0.045,82.75,3/4,0.499,,
Electronic,Jamiroquai,Didjital Vibrations - Remastered,4XYKKgslSNm7bHz3sgW6mb,37,0.327,0.715,349813,0.465,0.828,C,0.088,-12.884,1,0.0428,80.244,4/4,0.867,,
Electronic,DJ Krush,Kuon / Far and Away,3x7rZpejhzTFAEGZiQb49n,38,0.546,0.608,303977,0.368,0.869,C,0.0896,-10.619,1,0.0357,85.962,4/4,0.608,,
Electronic,Nightmares On Wax,Me!,2r3PVpjai9ngiOA7Cj2VZl,35,0.71,0.742,356600,0.308,0.191,A,0.108,-9.817,1,0.0486,75.004,4/4,0.602,,
Electronic,Nicola Cruz,La Mirada - Umoja Remix,5s9Izzw2KtZiTx9Pq8MYMg,36,0.76,0.872,347586,0.258,0.669,A#,0.343,-15.706,1,0.0992,87.004,4/4,0.431,,
Electronic,tONKPROJECT,Forever - Original Mix,1noEPGp7AD8na8Coi3M2fJ,20,0.589,0.699,458667,0.416,0.939,C,0.083,-13.688,1,0.0658,89.998,4/4,0.542,,
Electronic,Weval,Just In Case,7CcLV9CdY6T4RskN073pej,34,0.445,0.689,278667,0.448,0.255,G,0.251,-13.212,1,0.0746,102.619,4/4,0.482,,
Electronic,HNNY,You Feeling Alright,1YLMy2dUG0OEqkf53C3GMF,36,0.319,0.845,335711,0.497,0.0909,D,0.173,-13.696,1,0.247,91.989,4/4,0.666,,
Electronic,Underworld,Best Mamgu Ever,0mfvprOhN50DUawR9ZCh1i,33,0.576,0.588,525533,0.457,0.853,F#,0.0546,-13.61,1,0.0368,90.002,4/4,0.416,,
Electronic,Guts,Skunkfunk,5yPrYkGPo3JhqOMeEoJhr4,36,0.32,0.751,232896,0.479,0.114,C,0.326,-10.119,1,0.0915,78.019,4/4,0.485,,
Electronic,Žiga Murko,Harsh Love,4anMhTmZUT1I7rxc4q7mGz,21,0.614,0.717,89958,0.433,0.764,C#,0.108,-10.354,1,0.146,80.038,4/4,0.546,,
Folk,Peter Bradley Adams,My Arms Were Always Around You,02a2RQEICEzbdPPYh0aLnJ,68,0.724,0.643,200800,0.436,0.459,C#,0.11,-12.245,1,0.0273,91.485,4/4,0.422,,
Folk,Nick Drake,Pink Moon,16qzGrIMWoxerw2gnW0zuv,66,0.851,0.456,123173,0.26,0.166,D#,0.142,-15.435,1,0.0548,82.321,4/4,0.491,,
Folk,Alexi Murdoch,All My Days,3RPerpXuNznZbCuWYEBz5i,60,0.803,0.42,297120,0.434,0.69,D,0.0954,-10.95,1,0.0309,88.275,4/4,0.527,,
Folk,Beta Radio,Here Too Far,383MxeoXVw7bdeBKEz68Po,62,0.974,0.516,55213,0.0971,0.951,F,0.108,-20.081,1,0.0559,107.037,4/4,0.46,,
Folk,Iron & Wine,Such Great Heights,6kLqKntp2x4QVXHwqLHMYm,62,0.808,0.61,251280,0.275,0.913,F#,0.403,-10.644,1,0.028,94.088,4/4,0.552,,
Folk,The Milk Carton Kids,Younger Years,6UXVFOpFv2WQSs3RF4OC8E,64,0.858,0.613,229760,0.441,0.0788,F,0.108,-12.808,1,0.0366,105.83,4/4,0.533,,
Folk,Haley Heynderickx,The Bug Collector,5nVE45ithgyVocZp5XLAk6,60,0.777,0.538,228460,0.419,0.329,A#,0.0967,-9.705,1,0.0353,99.622,4/4,0.529,,
Folk,The Cave Singers,Distant Sures,6uBexmz61ckt5XQRqTgF3M,60,0.876,0.604,191267,0.363,0.166,A#,0.165,-11.674,1,0.0295,88.377,4/4,0.672,,
Folk,Nick Drake,One Of These Things First,0hNVjU6JKydHts0SAjHCno,58,0.839,0.605,290733,0.382,0.361,E,0.0976,-18.328,1,0.0371,90.104,3/4,0.705,,
Folk,Raffi,"Twinkle, Twinkle, Little Star",2Qu65QrO1DiWVJIteOD9ri,52,0.955,0.721,71160,0.0403,0.132,C,0.167,-22.489,1,0.0356,97.79,4/4,0.528,,
Folk,The National,Dark Side of the Gym,1OdpIb0nzhDcqwkiYp0O1u,59,0.726,0.642,290093,0.475,0.786,D,0.12,-11.404,1,0.0294,103.955,3/4,0.453,,
Folk,Nick Drake,Place To Be,2YkQuh1bijWzQJie9KfFQi,57,0.881,0.52,161187,0.223,0.328,F,0.11,-16.29,1,0.0343,83.343,3/4,0.441,,
Folk,Charlie Cunningham,You Sigh,2Gsare6GuBE2Ph3zJanNKl,61,0.852,0.629,178827,0.451,0.06,F#,0.141,-9.974,1,0.0284,90.965,4/4,0.681,,
Folk,Edward Sharpe & The Magnetic Zeros,Man On Fire,6Kn5yzAyOw3jf4Y5a6d1Oq,54,0.779,0.476,259080,0.478,0.117,B,0.103,-11.766,1,0.0395,89.06,4/4,0.489,,
Folk,Bombay Bicycle Club,You Already Know,0QUiguzo0mWdlBk6Nvujic,59,0.916,0.662,262533,0.207,0.0698,D,0.101,-16.176,1,0.0427,95.466,4/4,0.496,,
Folk,Sufjan Stevens,Eugene,161iDrAGFqkzeXSaxworBs,53,0.973,0.555,146893,0.12,0.303,B,0.285,-24.043,1,0.0433,84.293,4/4,0.672,,
Folk,Bedouine,One Of These Days,0iqGS8KCYzkXTeVjUDNhaA,48,0.59,0.718,178720,0.419,0.113,C,0.108,-12.553,1,0.0354,82.066,4/4,0.72,,
Folk,Kishi Bashi,Honeybody,7fQxCHokVeZEJqYxmhTyVv,51,0.776,0.393,266453,0.408,0.156,F,0.113,-9.779,1,0.0393,75.222,4/4,0.508,,
Folk,Ryley Walker,Rocks on Rainbow,3ESUgBQUTOiOGOO8e0fKs4,48,0.969,0.419,105133,0.397,0.89,G,0.161,-13.434,1,0.0364,103.509,4/4,0.899,,
Folk,James Taylor,Handy Man,70aUjWZmd9F3bRSsR4DwAJ,52,0.64,0.804,196800,0.233,0.106,D,0.0854,-14.17,1,0.0312,90.639,4/4,0.583,,
Folk,Iron & Wine,Passing Afternoon - Demo,7MArsvMhqkbN4c87E9odby,52,0.726,0.628,255080,0.214,0.883,A,0.0863,-13.176,1,0.0349,93.504,4/4,0.539,,
Folk,Rhye,Taste,6GbWNeR3P9MTCmSyPVHgb1,59,0.877,0.775,225600,0.441,0.426,C#,0.115,-9.456,1,0.136,104.046,4/4,0.404,,
Folk,Findlay Brown,Mountain Falls for the Sea,0GhlQOB8GQ4N5wN8IXLRoX,51,0.92,0.456,187400,0.111,0.139,D#,0.129,-17.703,1,0.0315,94.239,4/4,0.477,,
Folk,Nick Drake,From The Morning,6d01Jkzt0zYiQINWJJFCaf,51,0.873,0.657,149960,0.161,0.131,C,0.117,-19.092,1,0.0483,109.002,4/4,0.415,,
Folk,Perfume Genius,Valley,0EScPNUSasv4VbXyLZKgSG,52,0.814,0.754,189781,0.253,0.11,C,0.209,-9.445,1,0.0297,100.074,3/4,0.44,,
Folk,Bill Callahan,Jim Cain,7pVAdbWP9gQZvnOIqBL6Cl,54,0.463,0.697,279253,0.298,0.782,D,0.107,-13.037,1,0.0286,106.431,4/4,0.561,,
Folk,Andrew Bird,Truth Lies Low,3Z3dOgxFctCDTfwWL71sY5,50,0.708,0.696,328813,0.456,0.0839,A#,0.0939,-11.315,1,0.0488,91.115,4/4,0.636,,
Folk,Beirut,We Never Lived Here,4J1YCsYptIPLFxW32B77aV,53,0.903,0.469,252294,0.404,0.669,D,0.119,-13.227,1,0.0351,77.918,4/4,0.674,,
Folk,Tom T. Hall,That's How I Got To Memphis,3CTeY4dE5tOddPxfuEQuoa,51,0.329,0.675,183667,0.343,0.14,E,0.172,-16.939,1,0.0464,109.721,4/4,0.74,,
Folk,Yo La Tengo,Our Way to Fall,6Cp1LNb26iMtPT7JTtEZyD,54,0.716,0.564,258427,0.237,0.765,C,0.0968,-14.653,1,0.0319,78.282,4/4,0.553,,
Folk,Beirut,Fin,5XQwlMkDXKjpqeGuIN6PKI,52,0.699,0.427,123881,0.455,0.953,A#,0.17,-11.984,1,0.0293,83.825,4/4,0.587,,
Folk,Gregory and the Hawk,Boats & Birds,3VVyLteHZ5xmQrdlltkT89,46,0.899,0.71,174027,0.188,0.366,A#,0.128,-18.477,1,0.0369,77.994,3/4,0.557,,
Folk,Hurray For The Riff Raff,Blue Ridge Mountain,6CBTV1qJCMsg2nVxWbQ5tw,43,0.911,0.607,153547,0.477,0.128,A,0.333,-8.585,1,0.0301,87.208,4/4,0.873,,
Folk,Beach House,10:37,4RGbULF7N4dvC01DCiXmRp,46,0.715,0.577,228893,0.412,0.142,F,0.101,-8.982,1,0.0266,96.085,4/4,0.482,,
Folk,Wings,Let 'Em In - 1993 Digital Remaster,2xAacCD0MW3UBFugKVHbJc,51,0.456,0.754,310093,0.368,0.222,A#,0.0967,-15.8,1,0.0506,88.062,4/4,0.629,,
Folk,The Paper Kites,Tenenbaum,0Yjut9aLhT8zEEYPBehobp,46,0.884,0.498,219080,0.176,0.564,C#,0.103,-18.46,1,0.0378,88.791,4/4,0.438,,
Folk,Richard Swift,Lady Luck,68dSvPdwsCEGoKj72QDEXQ,49,0.422,0.669,258800,0.459,0.244,A,0.101,-9.041,1,0.0289,95.412,4/4,0.564,,
